SEASON,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,IS_HOME,WL,PTS,PLUS_MINUS
2023-24,IND,0022300118,2023-11-01,IND @ BOS,False,L,104,-51
2023-24,NYK,0022300120,2023-11-01,NYK vs. CLE,True,L,89,-6
2023-24,OKC,0022300121,2023-11-01,OKC vs. NOP,True,L,106,-4
2023-24,DAL,0022300124,2023-11-01,DAL vs. CHI,True,W,114,9
2023-24,CHI,0022300124,2023-11-01,CHI @ DAL,False,L,105,-9
2023-24,MIN,0022300123,2023-11-01,MIN vs. DEN,True,W,110,21
2023-24,SAC,0022300126,2023-11-01,SAC @ GSW,False,L,101,-1
2023-24,CHA,0022300122,2023-11-01,CHA @ HOU,False,L,119,-9
2023-24,LAL,0022300127,2023-11-01,LAL vs. LAC,True,W,130,5
2023-24,NOP,0022300121,2023-11-01,NOP @ OKC,False,W,110,4
2023-24,MIL,0022300116,2023-11-01,MIL @ TOR,False,L,111,-19
2023-24,MEM,0022300125,2023-11-01,MEM @ UTA,False,L,109,-24
2023-24,UTA,0022300125,2023-11-01,UTA vs. MEM,True,W,133,24
2023-24,ATL,0022300117,2023-11-01,ATL vs. WAS,True,W,130,9
2023-24,POR,0022300115,2023-11-01,POR @ DET,False,W,110,9
2023-24,HOU,0022300122,2023-11-01,HOU vs. CHA,True,W,128,9
2023-24,UTA,0022300130,2023-11-02,UTA vs. ORL,True,L,113,-2
2023-24,TOR,0022300128,2023-11-02,TOR @ PHI,False,L,99,-15
2023-24,SAS,0022300131,2023-11-02,SAS @ PHX,False,W,132,11
2023-24,PHX,0022300131,2023-11-02,PHX vs. SAS,True,L,121,-11
2023-24,DET,0022300129,2023-11-02,DET @ NOP,False,L,116,-9
2023-24,PHI,0022300128,2023-11-02,PHI vs. TOR,True,W,114,15
2023-24,ORL,0022300130,2023-11-02,ORL @ UTA,False,W,115,2
2023-24,NOP,0022300129,2023-11-02,NOP vs. DET,True,W,125,9
2023-24,WAS,0022300003,2023-11-03,WAS @ MIA,False,L,114,-7
2023-24,NYK,0022300002,2023-11-03,NYK @ MIL,False,L,105,-5
2023-24,CHI,0022300004,2023-11-03,CHI vs. BKN,True,L,107,-2
2023-24,MIL,0022300002,2023-11-03,MIL vs. NYK,True,W,110,5
2023-24,CLE,0022300001,2023-11-03,CLE @ IND,False,L,116,-5
2023-24,MEM,0022300007,2023-11-03,MEM @ POR,False,L,113,-2
2023-24,IND,0022300001,2023-11-03,IND vs. CLE,True,W,121,5
2023-24,BKN,0022300004,2023-11-03,BKN @ CHI,False,W,109,2
2023-24,DEN,0022300006,2023-11-03,DEN vs. DAL,True,W,125,11
2023-24,DAL,0022300006,2023-11-03,DAL @ DEN,False,L,114,-11
2023-24,OKC,0022300005,2023-11-03,OKC vs. GSW,True,L,139,-2
2023-24,GSW,0022300005,2023-11-03,GSW @ OKC,False,W,141,2
2023-24,POR,0022300007,2023-11-03,POR vs. MEM,True,W,115,2
2023-24,MIA,0022300003,2023-11-03,MIA vs. WAS,True,W,121,7
2023-24,ORL,0022300134,2023-11-04,ORL vs. LAL,True,W,120,19
2023-24,UTA,0022300138,2023-11-04,UTA @ MIN,False,L,95,-28
2023-24,BOS,0022300136,2023-11-04,BOS @ BKN,False,W,124,10
2023-24,LAL,0022300134,2023-11-04,LAL @ ORL,False,L,101,-19
2023-24,CHA,0022300133,2023-11-04,CHA @ IND,False,W,125,1
2023-24,PHX,0022300132,2023-11-04,PHX @ PHI,False,L,100,-12
2023-24,PHI,0022300132,2023-11-04,PHI vs. PHX,True,W,112,12
2023-24,HOU,0022300137,2023-11-04,HOU vs. SAC,True,W,107,18
2023-24,NOP,0022300135,2023-11-04,NOP vs. ATL,True,L,105,-18
2023-24,BKN,0022300136,2023-11-04,BKN vs. BOS,True,L,114,-10
2023-24,ATL,0022300135,2023-11-04,ATL @ NOP,False,W,123,18
2023-24,DEN,0022300139,2023-11-04,DEN vs. CHI,True,W,123,22
2023-24,CHI,0022300139,2023-11-04,CHI @ DEN,False,L,101,-22
2023-24,SAC,0022300137,2023-11-04,SAC @ HOU,False,L,89,-18
2023-24,MIN,0022300138,2023-11-04,MIN vs. UTA,True,W,123,28
2023-24,IND,0022300133,2023-11-04,IND vs. CHA,True,L,124,-1
2023-24,DET,0022300140,2023-11-05,DET vs. PHX,True,L,106,-14
2023-24,MEM,0022300144,2023-11-05,MEM @ POR,False,W,112,12
2023-24,TOR,0022300141,2023-11-05,TOR @ SAS,False,W,123,7
2023-24,GSW,0022300142,2023-11-05,GSW @ CLE,False,L,104,-11
2023-24,CHA,0022300143,2023-11-05,CHA @ DAL,False,L,118,-6
2023-24,CLE,0022300142,2023-11-05,CLE vs. GSW,True,W,115,11
2023-24,SAS,0022300141,2023-11-05,SAS vs. TOR,True,L,116,-7
2023-24,POR,0022300144,2023-11-05,POR vs. MEM,True,L,100,-12
2023-24,PHX,0022300140,2023-11-05,PHX @ DET,False,W,120,14
2023-24,DAL,0022300143,2023-11-05,DAL vs. CHA,True,W,124,6
2023-24,MIA,0022300150,2023-11-06,MIA vs. LAL,True,W,108,1
2023-24,LAL,0022300150,2023-11-06,LAL @ MIA,False,L,107,-1
2023-24,BKN,0022300149,2023-11-06,BKN vs. MIL,True,L,125,-4
2023-24,BOS,0022300154,2023-11-06,BOS @ MIN,False,L,109,-5
2023-24,MIL,0022300149,2023-11-06,MIL @ BKN,False,W,129,4
2023-24,LAC,0022300151,2023-11-06,LAC @ NYK,False,L,97,-14
2023-24,DAL,0022300147,2023-11-06,DAL @ ORL,False,W,117,15
2023-24,SAS,0022300146,2023-11-06,SAS @ IND,False,L,111,-41
2023-24,WAS,0022300148,2023-11-06,WAS @ PHI,False,L,128,-18
2023-24,HOU,0022300153,2023-11-06,HOU vs. SAC,True,W,122,25
2023-24,IND,0022300146,2023-11-06,IND vs. SAS,True,W,152,41
2023-24,OKC,0022300155,2023-11-06,OKC vs. ATL,True,W,126,9
2023-24,MIN,0022300154,2023-11-06,MIN vs. BOS,True,W,114,5
2023-24,DEN,0022300156,2023-11-06,DEN vs. NOP,True,W,134,18
2023-24,UTA,0022300152,2023-11-06,UTA @ CHI,False,L,113,-17
2023-24,ORL,0022300147,2023-11-06,ORL vs. DAL,True,L,102,-15
2023-24,NOP,0022300156,2023-11-06,NOP @ DEN,False,L,116,-18
2023-24,DET,0022300145,2023-11-06,DET vs. GSW,True,L,109,-11
2023-24,SAC,0022300153,2023-11-06,SAC @ HOU,False,L,97,-25
2023-24,NYK,0022300151,2023-11-06,NYK vs. LAC,True,W,111,14
2023-24,ATL,0022300155,2023-11-06,ATL @ OKC,False,L,117,-9
2023-24,CHI,0022300152,2023-11-06,CHI vs. UTA,True,W,130,17
2023-24,PHI,0022300148,2023-11-06,PHI vs. WAS,True,W,146,18
2023-24,GSW,0022300145,2023-11-06,GSW @ DET,False,W,120,11
2023-24,HOU,0022300163,2023-11-08,HOU vs. LAL,True,W,128,34
2023-24,MEM,0022300164,2023-11-08,MEM vs. MIA,True,L,102,-6
2023-24,DET,0022300165,2023-11-08,DET @ MIL,False,L,118,-2
2023-24,NOP,0022300166,2023-11-08,NOP @ MIN,False,L,101,-21
2023-24,LAC,0022300160,2023-11-08,LAC @ BKN,False,L,93,-7
2023-24,SAS,0022300161,2023-11-08,SAS @ NYK,False,L,105,-21
2023-24,UTA,0022300158,2023-11-08,UTA @ IND,False,L,118,-16
2023-24,BOS,0022300159,2023-11-08,BOS @ PHI,False,L,103,-3
2023-24,CHI,0022300162,2023-11-08,CHI vs. PHX,True,L,115,-1
2023-24,SAC,0022300170,2023-11-08,SAC vs. POR,True,W,121,3
2023-24,POR,0022300170,2023-11-08,POR @ SAC,False,L,118,-3
2023-24,NYK,0022300161,2023-11-08,NYK vs. SAS,True,W,126,21
2023-24,PHI,0022300159,2023-11-08,PHI vs. BOS,True,W,106,3
2023-24,OKC,0022300167,2023-11-08,OKC vs. CLE,True,W,128,8
2023-24,MIN,0022300166,2023-11-08,MIN vs. NOP,True,W,122,21
2023-24,PHX,0022300162,2023-11-08,PHX @ CHI,False,W,116,1
2023-24,TOR,0022300168,2023-11-08,TOR @ DAL,False,W,127,11
2023-24,GSW,0022300169,2023-11-08,GSW @ DEN,False,L,105,-3
2023-24,DEN,0022300169,2023-11-08,DEN vs. GSW,True,W,108,3
2023-24,LAL,0022300163,2023-11-08,LAL @ HOU,False,L,94,-34
2023-24,BKN,0022300160,2023-11-08,BKN vs. LAC,True,W,100,7
2023-24,CLE,0022300167,2023-11-08,CLE @ OKC,False,L,120,-8
2023-24,DAL,0022300168,2023-11-08,DAL vs. TOR,True,L,116,-11
2023-24,IND,0022300158,2023-11-08,IND vs. UTA,True,W,134,16
2023-24,MIA,0022300164,2023-11-08,MIA @ MEM,False,W,108,6
2023-24,CHA,0022300157,2023-11-08,CHA vs. WAS,True,L,116,-16
2023-24,MIL,0022300165,2023-11-08,MIL vs. DET,True,W,120,2
2023-24,WAS,0022300157,2023-11-08,WAS @ CHA,False,W,132,16
2023-24,IND,0022300171,2023-11-09,IND vs. MIL,True,W,126,2
2023-24,ATL,0022300172,2023-11-09,ATL @ ORL,False,W,120,1
2023-24,MIL,0022300171,2023-11-09,MIL @ IND,False,L,124,-2
2023-24,ORL,0022300172,2023-11-09,ORL vs. ATL,True,L,119,-1
2023-24,PHX,0022300015,2023-11-10,PHX vs. LAL,True,L,119,-3
2023-24,SAS,0022300013,2023-11-10,SAS vs. MIN,True,L,110,-7
2023-24,BOS,0022300010,2023-11-10,BOS vs. BKN,True,W,121,14
2023-24,DET,0022300008,2023-11-10,DET vs. PHI,True,L,106,-8
2023-24,LAL,0022300015,2023-11-10,LAL @ PHX,False,W,122,3
2023-24,OKC,0022300016,2023-11-10,OKC @ SAC,False,L,98,-7
2023-24,MIN,0022300013,2023-11-10,MIN @ SAS,False,W,117,7
2023-24,BKN,0022300010,2023-11-10,BKN @ BOS,False,L,107,-14
2023-24,HOU,0022300011,2023-11-10,HOU vs. NOP,True,W,104,3
2023-24,LAC,0022300014,2023-11-10,LAC @ DAL,False,L,126,-18
2023-24,NOP,0022300011,2023-11-10,NOP @ HOU,False,L,101,-3
2023-24,DAL,0022300014,2023-11-10,DAL vs. LAC,True,W,144,18
2023-24,SAC,0022300016,2023-11-10,SAC vs. OKC,True,W,105,7
2023-24,MEM,0022300012,2023-11-10,MEM vs. UTA,True,L,121,-6
2023-24,UTA,0022300012,2023-11-10,UTA @ MEM,False,W,127,6
2023-24,CHA,0022300009,2023-11-10,CHA @ WAS,False,W,124,7
2023-24,PHI,0022300008,2023-11-10,PHI @ DET,False,W,114,8
2023-24,WAS,0022300009,2023-11-10,WAS vs. CHA,True,L,117,-7
2023-24,ATL,0022300175,2023-11-11,ATL vs. MIA,True,L,109,-8
2023-24,ORL,0022300173,2023-11-11,ORL vs. MIL,True,W,112,15
2023-24,MIL,0022300173,2023-11-11,MIL @ ORL,False,L,97,-15
2023-24,MIA,0022300175,2023-11-11,MIA @ ATL,False,W,117,8
2023-24,TOR,0022300174,2023-11-11,TOR @ BOS,False,L,94,-23
2023-24,GSW,0022300176,2023-11-11,GSW vs. CLE,True,L,110,-8
2023-24,CLE,0022300176,2023-11-11,CLE @ GSW,False,W,118,8
2023-24,BOS,0022300174,2023-11-11,BOS vs. TOR,True,W,117,23
2023-24,POR,0022300187,2023-11-12,POR @ LAL,False,L,110,-6
2023-24,SAS,0022300184,2023-11-12,SAS vs. MIA,True,L,113,-5
2023-24,GSW,0022300186,2023-11-12,GSW vs. MIN,True,L,110,-6
2023-24,WAS,0022300178,2023-11-12,WAS @ BKN,False,L,94,-8
2023-24,CHA,0022300177,2023-11-12,CHA @ NYK,False,L,107,-22
2023-24,PHI,0022300180,2023-11-12,PHI vs. IND,True,W,137,11
2023-24,IND,0022300180,2023-11-12,IND @ PHI,False,L,126,-11
2023-24,OKC,0022300185,2023-11-12,OKC @ PHX,False,W,111,12
2023-24,LAL,0022300187,2023-11-12,LAL vs. POR,True,W,116,6
2023-24,MIA,0022300184,2023-11-12,MIA @ SAS,False,W,118,5
2023-24,DAL,0022300183,2023-11-12,DAL @ NOP,False,W,136,12
2023-24,DET,0022300181,2023-11-12,DET @ CHI,False,L,108,-11
2023-24,NOP,0022300183,2023-11-12,NOP vs. DAL,True,L,124,-12
2023-24,HOU,0022300182,2023-11-12,HOU vs. DEN,True,W,107,3
2023-24,MIN,0022300186,2023-11-12,MIN @ GSW,False,W,116,6
2023-24,DEN,0022300182,2023-11-12,DEN @ HOU,False,L,104,-3
2023-24,MEM,0022300179,2023-11-12,MEM @ LAC,False,W,105,4
2023-24,PHX,0022300185,2023-11-12,PHX vs. OKC,True,L,99,-12
2023-24,LAC,0022300179,2023-11-12,LAC vs. MEM,True,L,101,-4
2023-24,BKN,0022300178,2023-11-12,BKN vs. WAS,True,W,102,8
2023-24,CHI,0022300181,2023-11-12,CHI vs. DET,True,W,119,11
2023-24,NYK,0022300177,2023-11-12,NYK vs. CHA,True,W,129,22
2023-24,CHI,0022300190,2023-11-13,CHI @ MIL,False,L,109,-9
2023-24,BOS,0022300188,2023-11-13,BOS vs. NYK,True,W,114,16
2023-24,CLE,0022300191,2023-11-13,CLE @ SAC,False,L,120,-12
2023-24,NYK,0022300188,2023-11-13,NYK @ BOS,False,L,98,-16
2023-24,SAC,0022300191,2023-11-13,SAC vs. CLE,True,W,132,12
2023-24,MIL,0022300190,2023-11-13,MIL vs. CHI,True,W,118,9
2023-24,WAS,0022300189,2023-11-13,WAS @ TOR,False,L,107,-4
2023-24,TOR,0022300189,2023-11-13,TOR vs. WAS,True,W,111,4
2023-24,MEM,0022300026,2023-11-14,MEM @ LAL,False,L,107,-27
2023-24,CHA,0022300017,2023-11-14,CHA vs. MIA,True,L,105,-6
2023-24,GSW,0022300025,2023-11-14,GSW vs. MIN,True,L,101,-3
2023-24,ORL,0022300020,2023-11-14,ORL @ BKN,False,L,104,-20
2023-24,BKN,0022300020,2023-11-14,BKN vs. ORL,True,W,124,20
2023-24,PHI,0022300019,2023-11-14,PHI vs. IND,True,L,126,-6
2023-24,IND,0022300019,2023-11-14,IND @ PHI,False,W,132,6
2023-24,UTA,0022300023,2023-11-14,UTA vs. POR,True,W,115,16
2023-24,OKC,0022300021,2023-11-14,OKC vs. SAS,True,W,123,36
2023-24,DET,0022300018,2023-11-14,DET vs. ATL,True,L,120,-6
2023-24,DAL,0022300022,2023-11-14,DAL @ NOP,False,L,110,-21
2023-24,NOP,0022300022,2023-11-14,NOP vs. DAL,True,W,131,21
2023-24,LAC,0022300024,2023-11-14,LAC @ DEN,False,L,108,-3
2023-24,MIN,0022300025,2023-11-14,MIN @ GSW,False,W,104,3
2023-24,DEN,0022300024,2023-11-14,DEN vs. LAC,True,W,111,3
2023-24,SAS,0022300021,2023-11-14,SAS @ OKC,False,L,87,-36
2023-24,POR,0022300023,2023-11-14,POR @ UTA,False,L,99,-16
2023-24,LAL,0022300026,2023-11-14,LAL vs. MEM,True,W,134,27
2023-24,ATL,0022300018,2023-11-14,ATL @ DET,False,W,126,6
2023-24,MIA,0022300017,2023-11-14,MIA @ CHA,False,W,111,6
2023-24,SAC,0022300198,2023-11-15,SAC @ LAL,False,W,125,15
2023-24,TOR,0022300195,2023-11-15,TOR vs. MIL,True,L,112,-16
2023-24,PHX,0022300197,2023-11-15,PHX vs. MIN,True,W,133,18
2023-24,ATL,0022300193,2023-11-15,ATL vs. NYK,True,L,114,-2
2023-24,CHI,0022300196,2023-11-15,CHI vs. ORL,True,L,94,-2
2023-24,BOS,0022300194,2023-11-15,BOS @ PHI,False,W,117,10
2023-24,MIN,0022300197,2023-11-15,MIN @ PHX,False,L,115,-18
2023-24,CLE,0022300199,2023-11-15,CLE @ POR,False,W,109,14
2023-24,LAL,0022300198,2023-11-15,LAL vs. SAC,True,L,110,-15
2023-24,NYK,0022300193,2023-11-15,NYK @ ATL,False,W,116,2
2023-24,PHI,0022300194,2023-11-15,PHI vs. BOS,True,L,107,-10
2023-24,POR,0022300199,2023-11-15,POR vs. CLE,True,L,95,-14
2023-24,ORL,0022300196,2023-11-15,ORL @ CHI,False,W,96,2
2023-24,WAS,0022300192,2023-11-15,WAS vs. DAL,True,L,117,-13
2023-24,MIL,0022300195,2023-11-15,MIL @ TOR,False,W,128,16
2023-24,DAL,0022300192,2023-11-15,DAL @ WAS,False,W,130,13
2023-24,BKN,0022300200,2023-11-16,BKN @ MIA,False,L,115,-7
2023-24,MIA,0022300200,2023-11-16,MIA vs. BKN,True,W,122,7
2023-24,OKC,0022300201,2023-11-16,OKC @ GSW,False,W,128,19
2023-24,GSW,0022300201,2023-11-16,GSW vs. OKC,True,L,109,-19
2023-24,POR,0022300036,2023-11-17,POR vs. LAL,True,L,95,-12
2023-24,CHA,0022300027,2023-11-17,CHA vs. MIL,True,L,99,-31
2023-24,WAS,0022300028,2023-11-17,WAS vs. NYK,True,L,99,-21
2023-24,CHI,0022300033,2023-11-17,CHI vs. ORL,True,L,97,-6
2023-24,ATL,0022300029,2023-11-17,ATL vs. PHI,True,L,116,-10
2023-24,UTA,0022300035,2023-11-17,UTA vs. PHX,True,L,128,-3
2023-24,LAL,0022300036,2023-11-17,LAL @ POR,False,W,107,12
2023-24,SAS,0022300032,2023-11-17,SAS vs. SAC,True,L,120,-9
2023-24,SAC,0022300032,2023-11-17,SAC @ SAS,False,W,129,9
2023-24,PHI,0022300029,2023-11-17,PHI @ ATL,False,W,126,10
2023-24,TOR,0022300031,2023-11-17,TOR vs. BOS,True,L,105,-3
2023-24,DET,0022300030,2023-11-17,DET @ CLE,False,L,100,-8
2023-24,DEN,0022300034,2023-11-17,DEN @ NOP,False,L,110,-5
2023-24,ORL,0022300033,2023-11-17,ORL @ CHI,False,W,103,6
2023-24,NOP,0022300034,2023-11-17,NOP vs. DEN,True,W,115,5
2023-24,LAC,0022300037,2023-11-17,LAC vs. HOU,True,W,106,6
2023-24,HOU,0022300037,2023-11-17,HOU @ LAC,False,L,100,-6
2023-24,BOS,0022300031,2023-11-17,BOS @ TOR,False,W,108,3
2023-24,PHX,0022300035,2023-11-17,PHX @ UTA,False,W,131,3
2023-24,NYK,0022300028,2023-11-17,NYK @ WAS,False,W,120,21
2023-24,CLE,0022300030,2023-11-17,CLE vs. DET,True,W,108,8
2023-24,MIL,0022300027,2023-11-17,MIL @ CHA,False,W,130,31
2023-24,CHI,0022300204,2023-11-18,CHI vs. MIA,True,W,102,5
